Thr,"Thr;threonine;72-19-5;Threonin;L-(-)-Threonine;(2S,3R)-2-amino-3-hydroxybutanoic acid;H-Thr-OH;(S)-Threonine;2-amino-3-hydroxybutyric acid;Threonine (VAN);(2S,3R)-2-Amino-3-hydroxybutyric acid;Threoninum [Latin];Treonina [Spanish];Threonine [USAN:INN];Threonine, L-;thre;L-Threonin;L-thr;(2S)-threonine;MFCD00064270;L-alpha-Amino-beta-hydroxybutyric acid;(2S,3R)-(-)-Threonine;2-Amino-3-hydroxybutanoic acid, (R-(R*,S*))-;UNII-2ZD004190S;Butanoic acid, 2-amino-3-hydroxy-, (R-(R*,S*))-;L-2-Amino-3-hydroxybutyric acid;EINECS 200-774-1;NSC 16589;NSC 46701;CHEBI:16857;[R-(R*,S*)]-2-Amino-3-hydroxybutanoic acid;AYFVYJQAPQTCCC-GBXIJSLDSA-N;2ZD004190S;L-Threonine, 98%;THREONINE (L);DSSTox_CID_26412;DSSTox_RID_81591;DSSTox_GSID_46412;Threonine #;Threoninum;Treonina;6028-28-0;thr;Allothreonine, D-;CAS-72-19-5;(R-(R*,S*))-2-Amino-3-hydroxybutanoate;[R-(R*,S*)]-2-Amino-3-hydroxybutanoate;(R-(R*,S*))-2-Amino-3-hydroxybutanoic acid;L-(U-14C)Threonine;NSC46701;EINECS 201-300-6;MFCD00063722;HSDB 7797;L-Threonine;;NSC 206292;NCGC00164520-01;NCGC00164520-02;Threonine (USP);L-Threonine,(S);AI3-18477;L-Thr-OH;L-Threonine (9CI);Threonine, labeled with carbon-14, L-;L-Threonine (JP17);Threonine, L- (8CI);2-Amino-3-hydroxybutyrate;bmse000049;bmse000810;bmse000859;L-Threonine (H-Thr-OH);2-Amino-3-hydroxybutanoate;AC1Q29AU;SCHEMBL1480;KSC377A9N;L-2-Amino-3-hydroxybutyrate;AC1L1M76;CCRIS 8603;CHEMBL291747;GTPL4785;DTXSID2046412;CTK2H7096;KS-00000AAW;L-alpha-Amino-beta-hydroxybutyrate;L-Threonine, Cell Culture Reagent;Pharmakon1600-01301008;ZINC895103;Tox21_112154;ANW-36168;CT-193;NSC760118;(2S,3R)-2-Amino-3-hydroxybutyrate;AKOS006240505;AKOS015840277;Tox21_112154_1;CCG-214540;CS-W020046;DB00156;MCULE-5505393195;NSC-760118;RP05231;RTC-066608;7013-32-3;AC-11296;AJ-24144;AS-12789;BC676678;BR-46647;SC-09866;L-Threonine, BioXtra, >=99.5% (NT);L-Threonine, p.a., 99.0-101.0%;(2S,3R)-(-)-2-Amino-3-Hydroxybutyrate;AB1007075;DB-029984;LS-153745;ST2407925;TC-066608;[R-(R*,S*)]-2-amino-3-hydroxy-Butanoate;AM20100684;FT-0604667;L-Threonine, reagent grade, >=98% (HPLC);72T195;C00188;D00041;M-5927;M02962;[R-(R*,S*)]-2-amino-3-hydroxy-Butanoic acid;88847-EP2289892A1;88847-EP2305825A1;L-Threonine, Vetec(TM) reagent grade, >=98%;3DD2E9AD-DB9A-460E-8A6B-C01B0F67AC4E;I04-0847;Q-201331;I14-13397;48: PN: WO2004076659 FIGURE: 7 claimed sequence;F8881-8883;L-Threonine, certified reference material, TraceCERT(R);Z1259341114;L-Threonine, European Pharmacopoeia (EP) Reference Standard;UNII-N7U7BXP2OI component AYFVYJQAPQTCCC-GBXIJSLDSA-N;UNII-TFM6DU5S6A component AYFVYJQAPQTCCC-GBXIJSLDSA-N;L-Threonine, United States Pharmacopeia (USP) Reference Standard;L-Threonine, Pharmaceutical Secondary Standard; Certified Reference Material;L-Threonine, from non-animal source, meets EP, JP, USP testing specifications, suitable for cell culture, 99.0-101.0%;L-Threonine, PharmaGrade, Ajinomoto, EP, JP, USP, manufactured under appropriate GMP controls for Pharma or Biopharmaceutical production, suitable for cell culture;DL-Threonine;2-amino-3-hydroxybutanoic acid;80-68-2;H-DL-Thr-OH;Allo-DL-threonine;Threonine, DL-;7004/4/8;DL-2-Amino-3-hydroxybutanoic acid;144-98-9;DL-allothreonine;[R-(R*,S*)]2-Amino-3-hydroxybutanoic acid;CHEBI:38263;AYFVYJQAPQTCCC-UHFFFAOYSA-N;DL-allo-Threonine;Allothreonine, D-;(+/-)-2-Amino-3-hydroxybutyric acid;DL-Threonine, 99.5%;WLN: QY1&YZVQ -L;Threonine #;2-amino-3-hydroxy-butanoic acid;Allothreonine, L-;Butanoic acid, [R-(R*,S*)]-;EINECS 201-300-6;NSC 206292;AI3-18477;DL-2-Amino-3-hydroxybutyric acid;Theronine;laevo-threonine;NSC46701;MFCD00063722;threonine(L);NCGC00164520-01;NCGC00164520-02;AK-47520;EINECS 205-645-3;ACMC-209gez;ACMC-1BHHE;THREONINE,(L);AC1Q2BQM;ACMC-209h5t;ACMC-209ne0;ACMC-209om2;AC1L18PP;AC1Q5S2P;SCHEMBL1479;UNII-760PJT2SS0;KSC448E4D;CHEMBL30037;L-THREONINE, U.S.P.;760PJT2SS0;CTK3E8241;2-azanyl-3-oxidanyl-butanoic acid;D -2-Amino-3-hydroxybutyric acid;BCP16820;NSC16589;NSC41828;NSC46702;ANW-37387;BBL011585;MFCD00066665;NSC-16589;NSC-41828;NSC-46701;NSC-46702;NSC206267;NSC206283;NSC206292;SBB061654;STL163323;AKOS000118925;AKOS016042347;MCULE-1563595722;NE11148;NSC-206267;NSC-206283;NSC-206292;RL05104;RTC-066510;TRA0048947;TRA0068284;TRA0094618;VC30839;VC31011;DL -2-Amino-3-hydroxy<->butyric acid;AK-44858;AK-46647;AK-51518;AK-76468;AK677340;AN-23812;AN-24031;AN-43962;AS-14237;DL-Threonine (contains DL-Allothreonine);K436;SC-09869;SY018620;SY024226;SY026984;LS-170797;TC-066510;4CH-012087;4CH-013573;4CH-015803;4CH-021589;A0214;FT-0625423;FT-0625521;ST50680985;6028-28-0;MFCD00064268 (98%);MFCD00064269 (98%);thr;A20656;A20670;(2R,S),(3S,R)-2-Amino-3-hydroxybutyric Acid;MFCD00004526 (97+%);066A665;A808305;SR-01000944947;I04-1142;I14-1535;I14-2198;I14-2487;I14-2491;J-008036;SR-01000944947-1;F3AB6CE6-3CF9-4C81-A7D7-7C21F24FDC0E;Z57127549;F2191-0228;(2R,3S)-2-Amino-3-hydroxybutyric acid;d-(+)-threonine;(s)-threonine;L-alpha-Amino-beta-hydroxybutyric acid;l-threonin;Threonin;36676-50-3;L-allo-threonine;L-Allothreonine;28954-12-3;L(+)-allo-Threonine;(2S,3S)-2-amino-3-hydroxybutanoic acid;allo-L-Threonine;h-allo-thr-oh;allothreonine;ALLO-THREONINE;DL-allo-Threonine;144-98-9;UNII-HCQ253CKVK;EINECS 249-327-2;MFCD00064268;HCQ253CKVK;NSC 206283;BRN 1721645;CHEBI:28718;rel-(2S,3S)-2-Amino-3-hydroxybutanoic acid;(2S,3S)-2-Amino-3-hydroxybutyric acid;L(+)-allo-Threonine, 99%;DL-allothreonine;Threonine, allo-;Allothreonine, L-;4-04-00-03170 (Beilstein Handbook Reference);Allo-Thr-OH;l-(+)-allothreonine;AC1Q5QIO;L-allo-Threonine, 99%;AC1L40SG;CHEMBL59238;SCHEMBL117301;CTK3J1687;KS-00000JTB;DTXSID10183151;AYFVYJQAPQTCCC-HRFVKAFMSA-N;BCP08009;ZINC1747072;ANW-26511;(2S,3S)-2-amino-3-hydroxybutanoate;AKOS015924200;AM82272;CS-W008315;RTR-012685;AC-22377;AJ-31424;AS-12250;LS-16373;(2s,3s)-2-amino-3-hydroxy-butyric acid;AB0011225;DB-047492;ST2413187;TR-012685;FT-0604670;(2s 3s)-(+)-2-amino-3-hydroxybutyric acid;(2s,3s)-(+)-2-amino-3-hydroxybutyric acid;thr;C05519;L-allo-Threonine, puriss., >=99.0% (TLC);M-4831;954T123;W-107016;9F03AEE4-59DA-4E42-B83D-06EE4AF23EAF;(2S,3R)-2-amino-3-hydroxybutanoate;Threonine anion;L-threoninate;L-threonine anion;(2S,3R)-threonine;AC1NUTQD;CHEBI:32820;c0413;thr",,,,,,,,,,
acetyl CoA,acetyl CoA,,,,,,,,,,
tryptophan,"tryptophan;73-22-3;L-Tryptophan;L-Tryptophane;(S)-Tryptophan;Tryptophane;h-Trp-oh;Optimax;trofan;tryptacin;(2S)-2-amino-3-(1H-indol-3-yl)propanoic acid;Ardeytropin;Pacitron;Indole-3-alanine;Kalma;L-beta-3-Indolylalanine;L-Tryptofan;L-Trp;L-(-)-Tryptophan;3-Indol-3-ylalanine;Tryptophan (VAN);1-beta-3-Indolylalanine;Tryptophan (H-3);Triptofano [Spanish];Tryptophanum [Latin];1H-Indole-3-alanine;1beta-3-Indolylalanine;2-Amino-3-indolylpropanoic acid;triptofano;Tryptophanum;Lyphan;Tryptan;(S)-alpha-Amino-1H-indole-3-propanoic acid;Tryptophane [French];(L)-TRYPTOPHAN;(-)-Tryptophan;L(-)-Tryptophan;alpha'-Amino-3-indolepropionic acid;Tryptophan [USAN:INN];L-alpha-amino-3-indolepropionic acid;L-alpha-Aminoindole-3-propionic acid;Sedanoct;(S)-alpha-Aminoindole-3-propionic acid;1H-Indole-3-alanine (VAN);(S)-2-Amino-3-(3-indolyl)propionic acid;Tryptophan, L-;trp;Alanine, 3-indol-3-yl-;l-b-3-Indolylalanine;L-Alanine, 3-(1H-indol-3-yl)-;1H-Indole-3-alanine, (S)-;alpha-Amino-3-indolepropionic acid, L-;(S)-alpha-amino-beta-(3-indolyl)-propionic acid;Indole-3-propionic acid, alpha-amino-;1H-Indole-3-propanoic acid, alpha-amino-, (S)-;Propionic acid, 2-amino-3-indol-3-yl-;(S)-a-Amino-b-indolepropionic acid;(S)-a-Aminoindole-3-propionic acid;(S)-a-Amino-1H-indole-3-propanoic acid;(S)-alpha-Amino-beta-indolepropionic acid;(S)-2-Amino-3-(1H-indol-3-yl)propanoic acid;L(-)-Tryptophan, 99%;DSSTox_GSID_21419;L-Trytophane;alpha-Amino-beta-(3-indolyl)-propionic acid;Alti-Tryptophan;D-Trp-OH;Propionic acid, 2-amino-3-indol-3-yl;L-Ttp;L-(-)-Tryptophane;L-Tryptophan (9CI);Tryptophan (USP/INN);(S)-(-)-Tryptophan;Alanine, 3-indol-3-yl;(S)-(-)-Tryptopha n;trytophan;alpha-Amino-3-Indoleproprionic Acid;L-Trytophan;L-TRYPTOPHAN SIGMA GRADE;l-a-Aminoindole-3-propionic acid;AK-50074;L-Tryptophan premix;2-amino-3-indol-3-ylpropionic acid;L-Tryptophan,(S);L-Trp-OH;PubChem10984;L-Tryptophan (JP17);2-Amino-3-(lH-indol-3-yl)-propanoic acid;S(-)-1-alpha-Aminoindole-3-propionic acid;alpha-amino-beta-(3-indolyl)-pr opionic acid;Tryptophan (L-Tryptophan);Tryptophan, L- (8CI);2-Amino-3-indolylpropanoate;(S)-(-)-2-Amino-3-(3-indolyl)propionic Acid;(S)-1H-Indole-3-alanine;(s)-a-amino-b-indolepropionate;(S)-a-Aminoindole-3-propionate;3-(1H-indol-3-yl)-L-Alanine;L-a-Amino-3-indolepropionic acid;QIVBCDIJIAJPQS-VIFPVBQESA-N;ZX-AFC000605;alpha-Aminoindole-3-propionic acid;D-2-Amino-3-indolepropionic acid;HMS3263N07;L-2-Amino-3-indolepropionic acid;Pharmakon1600-01500600;L-Tryptophan, Cell Culture Reagent;(S)-alpha-Aminoindole-3-propionate;(s)-alpha-amino-beta-indolepropionate;L-Tryptophan, Vetec(TM), 98.5%;(S)-a-Amino-1H-indole-3-propanoate;Indoe-3-propionic acid, alpha-amino-;(S)-alpha-Amino-1H-indole-3-propanoate;L-Tryptophan, BioUltra, >=99.5% (NT);(S)-Tryptophan 1H-Indole-3-alanine, (S)-;L-Tryptophan, reagent grade, >=98% (HPLC);L-Tryptophan, Vetec(TM) reagent grade, >=98%;(S)-2-amino-3-(1H-Indol-3-yl)-propionic acid;L-Tryptophan, certified reference material, TraceCERT(R);Tryptophan, European Pharmacopoeia (EP) Reference Standard;L-Tryptophan, United States Pharmacopeia (USP) Reference Standard;(S)-2-Amino-3-(3-indolyl)propionic acid; L-|A-Amino-3-indolepropionic acid;L-Tryptophan, from non-animal source, meets EP, JP, USP testing specifications, suitable for cell culture, 99.0-101.0%;L-Tryptophan, PharmaGrade, Ajinomoto, EP, JP, USP, Manufactured under appropriate GMP controls for pharma or biopharmaceutical production, suitable for cell culture;tryptophan;(2S)-2-azaniumyl-3-(1H-indol-3-yl)propanoate;(2S)-2-ammonio-3-(1H-indol-3-yl)propanoate;L-tryptophan zwitterion;2-amino-3-indolylpropanic acid;tryptophan;L-tryptophanium;L-tryptophan cation;(1S)-1-carboxy-2-(1H-indol-3-yl)ethanaminium;[(2S)-1-hydroxy-3-(1H-indol-3-yl)-1-oxopropan-2-yl]azanium",,,,,,,,,,
isoleucine,"isoleucine;Isoleucine;L-isoLeucine;73-32-5;(2S,3S)-2-Amino-3-methylpentanoic acid;(S)-Isoleucine;(S,S)-Isoleucine;2S,3S-Isoleucine;H-Ile-OH;2-Amino-3-methylvaleric acid;erythro-L-Isoleucine;L-(+)-Isoleucine;L-Ile;alpha-Amino-beta-methylvaleric acid;Isoleucine (VAN);443-79-8;Isoleucinum [Latin];Isoleucina [Spanish];Norvaline, 3-methyl-;Valeric acid, 2-amino-3-methyl-;L-Norvaline, 3-methyl-, erythro-;Acetic acid, amino-sec-butyl-;ISOLEUCINE, L-;Pentanoic acid, 2-amino-3-methyl-;CCRIS 5229;iso-leucine;(2S,3S)-alpha-Amino-beta-methyl-n-valeric acid;Isoleucine [USAN:INN];ile;MFCD00064222;NSC 46708;(2S,3S)-alpha-Amino-beta-merthylvaleric acid;(2S,3S)-alpha-Amino-beta-merthyl-n-valeric acid;2-Amino-3-methylpentanoic acid, (S-(R*,R*))-;Acetic acid, amino(1-methylpropyl)-, (R*,R*)-;L-Isoleucine, 99%;UNII-04Y7590D77;EINECS 200-798-2;(S-(R*,R*))-2-Amino-3-methylpentanoic acid;Pentanoic acid, 2-amino-3-methyl-, (S-(R*,R))-;CHEBI:17191;[S-(R*,R*)]-2-Amino-3-methylpentanoic acid;2S-Amino-3S-methylpentanoic acid;AGPKZVBTJJNPAG-WHFBIAKZSA-N;DL-Allo-isoleucine;MFCD00004268;(2S,3S)-a-Amino-b-methylvaleric acid;(2S,3S)-2-Amino-3-methylpentanoicacid;(2S,3S)-a-Amino-b-methyl-n-valeric acid;(2S,3S)-2-amino-3-methyl-Pentanoic acid;04Y7590D77;(2S,3S)-alpha-Amino-beta-methylvaleric acid;Isoleucine (L-Isoleucine);Pentanoic acid, 2-amino-3-methyl-, (2S,3S)-;Isoleucina;Isoleucinum;UNII-5HX0BYT4E3;131598-62-4;H-lle-OH;H-DL-lle-OH;2-amino-3-methylpentanoate;NSC46708;FEMA No. 3295;laevo-isoleucine;5HX0BYT4E3;L-iso-leucine;HSDB 7798;(L)-Isoleucine;L- iso-Leucine;Isoleucine [USAN:USP:INN:BAN];Isoleucine (USP);NSC 9958;EINECS 207-139-8;H-Ile;Ile-OH;L-Isoleucine,(S);(+)-L-isoleucine;(+/-)-Isoleucine;L-[14C]Isoleucine;PubChem12389;PubChem21625;(+/-)-erythro-form;AI3-18474;L-Isoleucine (JP17);2-Amino-3-methylvalerate;Isoleucine, L- (8CI);bmse000041;bmse000866;bmse000884;(+/-)-erythro-Isoleucine;AC1L1M8I;L-Isoleucine (H-lle-OH);SCHEMBL8869;H-Ile-2-Chlorotrityl Resin;sec-C4H9CH(NH2)COOH;Acetic acid, amino-s-butyl-;KSC377G8R;AC1Q2C75;AC1Q2C76;GTPL3311;CHEMBL1233584;DTXSID1047441;L-Isoleucine: D-allo-isoleucine;BDBM18140;CTK2H7388;FEMA 3295;Norvaline, 3-methyl-, erythro-;L-Isoleucine, 99%, FCC, FG;Pharmakon1600-01301004;(2S,3S)-a-Amino-b-methylvalerate;HY-N0771;L-Isoleucine, Cell Culture Reagent;ZINC3581355;ANW-36330;LMFA01100047;NSC760109;SBB037854;L-Isoleucine, Vetec(TM), 98.5%;AKOS015842027;(2S,3S)-a-Amino-b-methyl-n-valerate;AM81842;CS-W018502;DB00167;MCULE-2215911951;NSC-760109;RP17314;RTC-030676;(2S,3S)-2-amino-3-methyl-Pentanoate;(2S,3S)-alph-Amino-beta-methylvalerate;(2S,3S)-alpha-Amino-beta-methylvalerate;AJ-45037;AN-23817;AS-11616;BP-20357;LS-84762;ST079276;(2S,3S)-alpha-Amino-beta-merthylvalerate;064l222;[S-(R*,R*)]-2-Amino-3-methylpentanoate;AB1002444;DB-017950;L-Isoleucine, BioUltra, >=99.5% (NT);ST2419263;ST2419446;TC-030676;TL8006098;(2S,3S)-alph-Amino-beta-methylvaleric acid;(2S,3S)-alpha-Amino-beta-methyl-n-valerate;FT-0600464;FT-0620923;I0181;(2S,3S)-alpha-Amino-beta-merthyl-n-valerate;L-Isoleucine, SAJ special grade, >=99.0%;C00407;D00065;L-Isoleucine, reagent grade, >=98% (HPLC);M03002;Z-4689;34148-EP2289892A1;34148-EP2295410A1;34148-EP2305825A1;34148-EP2311850A1;L-Isoleucine, Vetec(TM) reagent grade, >=98%;Q-201311;(2S,3S)-.alpha.-Amino-.beta.-methyl-n-valeric acid;.alpha.-Amino-.beta.-methylvaleric acid, (2S,3S)-;I14-13476;Pentanoic acid, 2-amino-3-methyl-, [S-(R*,R*)]-;F8880-9085;Z1250208653;Isoleucine, European Pharmacopoeia (EP) Reference Standard;L-Isoleucine, certified reference material, TraceCERT(R);UNII-5HX0BYT4E3 component AGPKZVBTJJNPAG-WHFBIAKZSA-N;UNII-N7U7BXP2OI component AGPKZVBTJJNPAG-WHFBIAKZSA-N;E46116A2-987C-4709-9E80-A64DA838D5A1;L-Isoleucine, United States Pharmacopeia (USP) Reference Standard;6-?amino-?5-?(ethylamino)?-?1-?methyl-2,?4(1H,?3H)?-?Pyrimidinedione;L-Isoleucine, Pharmaceutical Secondary Standard; Certified Reference Material;(S,S)-2-amino-3-methyl-pentanoicacid;(s,s)-isoleucine;[S-(R*,R*)]-2-Amino-3-methylpentanoic acid;L-Isoleucine, from non-animal source, meets EP, JP, USP testing specifications, suitable for cell culture, 98.5-101.0%;L-Isoleucine, PharmaGrade, Ajinomoto, EP, JP, USP, Manufactured under appropriate GMP controls for pharma or biopharmaceutical production, suitable for cell culture",,,,,,,,,,
arginine,"arginine;L-arginine;arginine;74-79-3;L-(+)-Arginine;L(+)-Arginine;L-Arg;(S)-2-Amino-5-guanidinopentanoic acid;H-Arg-OH;(L)-Arginine;Arginina;ARGININE, L-;L-Arginin;Arginine (VAN);Polyarginine;Argininum [INN-Latin];Arginina [INN-Spanish];L-Ornithine, N5-(aminoiminomethyl)-;Poly(L-arginine);Argamine;Argivene;Detoxargin;Levargin;L-alpha-Amino-delta-guanidinovaleric acid;Minophagen A;1-Amino-4-guanidovaleric acid;CCRIS 3609;L-Arginine, homopolymer;NSC 206269;arg;Arginine [USAN:INN];HSDB 1429;AI3-24165;UNII-94ZLA3W45F;MFCD00002635;(S)-2-Amino-5-guanidinovaleric acid;BRN 1725413;CHEBI:16467;(S)-2-Amino-5-((aminoiminomethyl)amino)pentanoic acid;L-Norvaline, 5-((aminoiminomethyl)amino)-;(S)-(+)-arginine;EINECS 200-811-1;2-amino-5-guanidinovaleric acid;CHEMBL1485;(2S)-2-amino-5-guanidinopentanoic acid;(S)-2-Amino-5-[(aminoiminomethyl)amino]pentanoic acid;94ZLA3W45F;(2S)-2-amino-5-carbamimidamidopentanoic acid;Pentanoic acid, 2-amino-5-((aminoiminomethyl)amino)-, (S)-;L-a-Amino-d-guanidinovaleric acid;ODKSFYDXXFIFQN-BYPYZUCNSA-N;(2S)-2-amino-5-(carbamimidamido)pentanoic acid;L-Arginine, monohydrochloride;L-2-Amino-5-guanidinopentanoic acid;(2S)-2-amino-5-(diaminomethylideneamino)pentanoic acid;Arginine (L-Arginine);(2S)-2-amino-5-guanidino-pentanoic acid;L-Norvaline, 5-[(aminoiminomethyl)amino]-;DSSTox_CID_21056;DSSTox_RID_79618;DSSTox_GSID_41056;L(+)-Arginine, 98+%;C6H14N4O2;Argininum;Pentanoic acid, 2-amino-5-[(aminoiminomethyl)amino]-, (S)-;CAS-74-79-3;Arginine [USP:INN];2-AMINO-5-GUANIDINO-PENTANOIC ACID;2-Amino-5-Guanidnovaleric Acid;NSC203450;3h-l-arginine;L-Arginine, labeled with tritium;1laf;NCGC00015064-02;(S)-Arginine;L(+) arginine;L-Aryginine,(S);H-Arg;L-(+) arginine;L(+)-Arginine;;PubChem7933;L-Arginine (9CI);Arginine (USP/INN);Tocris-0663;L-Arginine (JP17);Lopac-A-5006;Arginine, L- (8CI);bmse000029;bmse000899;bmse000919;Epitope ID:140084;L-Arginine (H-Arg-OH);EC 200-811-1;AC1L1M9R;AC1Q4U8L;AC1Q4U8M;AC1Q4U8N;SCHEMBL1791;2-amino-5-guanidinovalerate;Lopac0_000077;Arginine hydrochloride(USAN);GTPL721;4-04-00-02648 (Beilstein Handbook Reference);L-a-Amino-d-guanidinovalerate;L-Amino-4-guanidovaleric acid;US9138393, L-Arginine;US9144538, L-Arginine;1-Amino-4-guanidovalerlic acid;DTXSID6041056;BDBM21959;CTK7D2126;R-Gene 10 (Pharmacia Corp.);L-Arginine, 99%, FCC, FG;BDBM181132;HMS3260O15;N5-(aminoiminomethyl)-L-Ornithine;HY-N0455;ZINC1532525;L-Arginine, Vetec(TM), 98.5%;Tox21_113046;Tox21_500077;AC-083;ANW-36527;L-alpha-Amino-delta-guanidinovalerate;L-Arginine, reagent grade, >=98%;AKOS006239069;AKOS015854096;Tox21_113046_1;AM81500;CCG-204172;DB00125;LP00077;MCULE-5108123240;RP23641;RTR-032432;L-Arginine, 99%, natural, FCC, FG;(s)-2-amino-5-guanidino-pentanoic acid;5-[(aminoiminomethyl)amino]-L-Norvaline;NCGC00015064-01;NCGC00024715-01;NCGC00024715-02;NCGC00024715-03;NCGC00024715-04;NCGC00024715-05;NCGC00260762-01;25212-18-4;4455-52-1;AJ-26775;AK-81231;AN-16154;AN-20586;AS-14190;BC204045;K277;LS-21576;SC-06613;L-Arginine, BioUltra, >=99.5% (NT);SBI-0207062.P001;AB0014136;AB1002666;LS-170346;LS-185750;ST2414597;TR-032432;A0526;A7079;EU-0100077;FT-0627695;L-Arginine, SAJ special grade, >=98.0%;A 5006;A50124;C00062;D02982;L-Arginine, Vetec(TM) reagent grade, >=98%;M02981;Y-8965;14932-EP2316830A2;AB00374192_03;L-Arginine-L-Glutamate 2-Amino-Pentanedoic Acid;Norvaline, 5-[(aminoiminomethyl)amino]-, (L)-;002A635;A837397;SR-01000075479;SR-01000597671;(S)-2-amino-5-[(aminoiminomethyl)amino]-Pentanoate;(S)-2-Amino-5-[(aminoiminomethyl)amino]pentanoate;SR-01000075479-1;SR-01000597671-1;W-104410;(S)-2-amino-5-[(aminoiminomethyl)amino]-Pentanoic acid;Arginine, European Pharmacopoeia (EP) Reference Standard;(2S)-2-amino-5-[(diaminomethylidene)amino]pentanoic acid;7F15B0C7-356D-45D7-AC33-03AEE4394A0E;S-(+)-2-Amino-5-[(aminoiminomethyl)amino]pentanoic acid;UNII-FL26NTK3EP component ODKSFYDXXFIFQN-BYPYZUCNSA-N;(2S)-2-azanyl-5-[bis(azanyl)methylideneamino]pentanoic acid;L-Arginine, United States Pharmacopeia (USP) Reference Standard;L-Arginine, Pharmaceutical Secondary Standard; Certified Reference Material;InChI=1/C6H14N4O2/c7-4(5(11)12)2-1-3-10-6(8)9/h4H,1-3,7H2,(H,11,12)(H4,8,9,10)/t4-/m0/s;L-;L-Arginine, from non-animal source, meets EP, USP testing specifications, suitable for cell culture, 98.5-101.0%;L-Arginine, PharmaGrade, Ajinomoto, EP, USP, manufactured under appropriate GMP controls for Pharma or Biopharmaceutical production, suitable for cell culture;arginine;L-arginine cation;arginine(1+);L-argininium(1+);L-arginine monocation;(2S)-2-amino-5-guanidinopentanoate;(2S)-2-amino-5-(carbamimidamido)pentanoate;(2S)-2-ammonio-5-guanidiniopentanoate;l arginine;L-Isomer arginine;Arginine, L isomer;Arginine, L-isomer;Hydrochloride, arginine;AC1NRA4U;Monohydrate DL-arginine acetate;DL Arginine acetate, monohydrate;DL-Arginine acetate, monohydrate;(2S)-2-ammonio-5-Guanidiniopentanoic acid;amino{[(4S)-4-amino-4-carboxybutyl]amino}methaniminium;[(4S)-4-amino-5-hydroxy-5-oxopentyl]-(diaminomethylidene)azanium;arginine;2-AMINO-5-GUANIDINO-PENTANOIC ACID;GND;L-argininediium;4psh;4usj;L-arginine dication;L-argininium(2+);AC1L9G6D;CHEBI:32683;[(1S)-1-carboxy-4-guanidiniobutyl]ammonium;Diamino[[(S)-4-ammonio-4-carboxylatobutyl]amino]methyl cation;[(S)-1,1-Diamino-2-aza-6-aminio-6-carboxy-hexane-1-yl]cation;[(4S)-4-azaniumyl-5-hydroxy-5-oxopentyl]-(diaminomethylidene)azanium;arginine;L-arginine cation;arginine(1+);L-argininium(1+);L-arginine monocation;2-amino-5-guanidinovaleric acid;(2S)-2-ammonio-5-guanidiniopentanoate;L-argininium;AC1LU7PP;CHEBI:32682;CJ-05249;(2S)-2-azaniumyl-5-(diaminomethylideneazaniumyl)pentanoate;(2S)-2-azaniumyl-5-{[azaniumyl(imino)methyl]amino}pentanoate",,,,,,,,,,
quinate,quinate,,,,,,,,,,
Linalool,Linalool,,,,,,,,,,
Isobutylamine,Isobutylamine,,,,,,,,,,
Pantothenic acid,Pantothenic acid,,,,,,,,,,
2-aminobutyric acid,2-aminobutyric acid;Alpha-aminobutyric acid,,,,,,,,,,
taurocholate,taurocholate,,,,,,,,,,
guanosine,guanosine,,,,,,,,,,
ribitol,ribitol;Xylitol;Ribitol,,,,,,,,,,
PRPP,PRPP,,,,,,,,,,
N-acetylalanine,N-acetylalanine,,,,,,,,,,
m-Toluic acid,m-Toluic acid,,,,,,,,,,
triethanolamine,triethanolamine,,,,,,,,,,
n-propylamine,n-propylamine,,,,,,,,,,
Isethionic acid,Isethionic acid,,,,,,,,,,
cyanurate,cyanurate,,,,,,,,,,
3-hydroxypyridine,3-hydroxypyridine,,,,,,,,,,
n-butylamine,n-butylamine,,,,,,,,,,
N-methylethanolamine,N-methylethanolamine,,,,,,,,,,
"Hexadecanoic acid, butyl ester","Hexadecanoic acid, butyl ester",,,,,,,,,,
Heptanoic acid,Heptanoic acid,,,,,,,,,,
Diethanolamine,Diethanolamine,,,,,,,,,,
pelargonate,pelargonate;Nonanoic acid;Pelargonic acid,,,,,,,,,,
triethyleneglycol,triethyleneglycol,,,,,,,,,,
undecanoate,undecanoate,,,,,,,,,,
methyl palmitate,"methyl palmitate;Hexadecanoic acid, methyl ester",,,,,,,,,,
Dodecanol,Dodecanol,,,,,,,,,,
Behenic acid,Behenic acid,,,,,,,,,,
1-octadecanol,1-octadecanol,,,,,,,,,,
vanillate,vanillate;Vanillic acid,,,,,,,,,,
IMP,IMP;inosine 5'-monophosphate,,,,,,,,,,
UDP-glucose,UDP-glucose,,,,,,,,,,
Bicine,Bicine,,,,,,,,,,
2-hydroxypyridine,2-hydroxypyridine,,,,,,,,,,
Caproic acid,Caproic acid,,,,,,,,,,
GDP,GDP,,,,,,,,,,
3-(4-hydroxyphenyl)lactate,3-(4-hydroxyphenyl)lactate,,,,,,,,,,
Norleucine,Norleucine,,,,,,,,,,
5-Aminoimidazole-4-carboxamide ribotide,5-Aminoimidazole-4-carboxamide ribotide,,,,,,,,,,
thymidine 5'-monophosphate,thymidine 5'-monophosphate;dTMP,,,,,,,,,,
Thymidine diphosphate glucose,Thymidine diphosphate glucose;dTDP-glucose;dTDP-alpha-D-glucose;TDP-glucose,,,,,,,,,,
